Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64, 12-15 Months,18
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64, 15-18 Months,7
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,16-64,18+ Months,5
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  0-3 Months,44
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  3-6 Months,12
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  6-9 Months,6
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+, 15-18 Months,3
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Day Case,Adult,65+,18+ Months,1
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,7
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+,  0-3 Months,9
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+,  3-6 Months,5
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,108,Connolly Hospital Blanchardstown,7800,Urology,Inpatient,Adult,65+, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,0,Small Volume Specialities,Day Case,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,59
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,53
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,23
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,3
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,10
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,3
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,8
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,32
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,37
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,4
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,7
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,40
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,79
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,19
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,6
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,11
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,20
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,11
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,41
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,49
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  6-9 Months,29
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,  9-12 Months,12
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64, 12-15 Months,6
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64, 15-18 Months,3
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,16-64,18+ Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,21
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,13
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,  6-9 Months,10
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,  9-12 Months,3
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,400,Louth County Hospital,7800,Urology,Day Case,Adult,65+,18+ Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,0,Small Volume Specialities,Day Case,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,19
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,7
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,12
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,14
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,18
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,11
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,3
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,5
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,16-64,18+ Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,3
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,3
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2400,Respiratory Medicine,Inpatient,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,111
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,51
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,23
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,15
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,43
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,13
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,13
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,7
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15, 15-18 Months,2
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,18+ Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,8
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,3
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,15
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,4
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,402,Cavan General Hospital,7800,Urology,Day Case,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,8
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,100,Cardiology,Day Case,Adult,65+,  3-6 Months,14
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,19
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,3
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,10
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,5
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,3
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,9
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,601,Paediatric ENT,Day Case,Child,0-15,  3-6 Months,15
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,601,Paediatric ENT,Inpatient,Child,0-15,  0-3 Months,3
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,601,Paediatric ENT,Inpatient,Child,0-15,  3-6 Months,41
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,601,Paediatric ENT,Inpatient,Child,0-15,  6-9 Months,14
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,601,Paediatric ENT,Inpatient,Child,0-15, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,62
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,56
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,23
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,8
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,16
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,10
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,5
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,13
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,11
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,8
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,2
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,11
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,3
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,11
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,10
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,24
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15, 15-18 Months,14
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Child,0-15,18+ Months,6
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,32
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,43
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,28
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,14
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,15
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,5
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,31
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,15
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,11
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,5
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,16-64,  0-3 Months,37
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,16-64,  3-6 Months,30
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,16-64,  6-9 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,16-64,  9-12 Months,11
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,16-64, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,65+,  0-3 Months,49
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,65+,  3-6 Months,25
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,65+,  6-9 Months,12
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,65+,  9-12 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Day Case,Adult,65+, 12-15 Months,2
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,11
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,5
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Inpatient,Adult,65+,  0-3 Months,9
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Inpatient,Adult,65+,  3-6 Months,7
25/03/2021,RCSI  Hospitals Group,922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2
